pollid,pollname,x,y,stfp,cntyfp,tractfp
69c5a692-7c5f-4c8e-bde8-6c135776a1c7,"Census Tract 2, Whitfield County, Georgia",-84.879,34.823,13,13313,13313000200
43e425e5-375e-40f2-b5b9-f9894de2dc3f,"Census Tract 9603, Taylor County, Wisconsin",-90.862,45.075,55,55119,55119960300
ad8004f8-768a-4cfa-993c-b526ed93aad1,"Census Tract 9602, Green County, Wisconsin",-89.797,42.713,55,55045,55045960200
55023bf4-034f-4d87-9d15-93f3760d177a,"Census Tract 9506.02, Newberry County, South Carolina",-81.536,34.112,45,45071,45071950602
c43c5530-10cb-431e-b253-bad50b9984a6,"Census Tract 24, Kenosha County, Wisconsin",-87.856,42.547,55,55059,55059002400
b58fb41a-220e-43f8-9f43-b9ebc5428562,"Census Tract 114.19, Fulton County, Georgia",-84.369,34.038,13,13121,13121011419
70c69c3e-9e28-466b-bdfe-3d18e2ce3025,"Census Tract 9505.01, Lafayette County, Mississippi",-89.454,34.178,28,28071,28071950501
354a69bb-c187-4ab4-85ab-72d3998dd301,"Census Tract 6.01, Forrest County, Mississippi",-89.299,31.309,28,28035,28035000601
6c560aad-c213-4c59-b856-c0a56cc85027,"Census Tract 210, Chester County, South Carolina",-80.916,34.588,45,45023,45023021000
38ff7bfe-6ac2-4fc3-b2be-802fd88dbdc1,"Census Tract 303.02, Madison County, Mississippi",-90.226,32.464,28,28089,28089030302
20597144-0558-41c8-8627-8fe02e10e6c6,"Census Tract 505, Horry County, South Carolina",-78.863,33.715,45,45051,45051050500
a2b1ac5d-0c80-44d3-91cc-2766e633bf0d,"Census Tract 9501.01, Oktibbeha County, Mississippi",-88.741,33.538,28,28105,28105950101
658359a0-4103-4368-8835-7300f8bead18,"Census Tract 9505.02, Adams County, Wisconsin",-89.838,43.797,55,55001,55001950502
a0089145-d7cf-49ba-98d4-924ad1c2f84e,"Census Tract 9708.01, Dunn County, Wisconsin",-91.927,44.873,55,55033,55033970801
67dcc88c-7adb-4cde-a8ad-6292b43aa0af,"Census Tract 9501.01, Pearl River County, Mississippi",-89.386,30.796,28,28109,28109950101
daa48ad4-2dde-4fb9-bbb0-ed4cebcd5d7d,"Census Tract 201, Stone County, Mississippi",-89.134,30.857,28,28131,28131020100
d4930fc1-bec7-454c-9042-ddf4e3b25d02,"Census Tract 20, Muscogee County, Georgia",-84.946,32.476,13,13215,13215002000
6e225dc8-b5dd-45df-adc4-249da2d98415,"Census Tract 9502, Tunica County, Mississippi",-90.457,34.710,28,28143,28143950200
9b4f3ade-f6e0-4dcf-86ab-09ac38d5e706,"Census Tract 9603, Taylor County, Wisconsin",-90.810,45.166,55,55119,55119960300
2a4e6508-2ac5-47bd-b911-54ca0ea9ae8a,"Census Tract 302.23, Cobb County, Georgia",-84.591,34.066,13,13067,13067030223
4503ef5b-5306-477a-b0f9-80718956a7c3,"Census Tract 12, Dane County, Wisconsin",-89.405,43.063,55,55025,55025001200
eabdf03f-ba3a-48c7-8925-9e6bfc0b6ffa,"Census Tract 1303.06, Forsyth County, Georgia",-84.206,34.166,13,13117,13117130306
cc4af04c-52dc-4b18-9079-8113cf59e538,"Census Tract 9701, Richland County, Wisconsin",-90.429,43.539,55,55103,55103970100
803298fa-e1f1-4124-9b3e-50872a9268b0,"Census Tract 15, Milwaukee County, Wisconsin",-88.022,43.122,55,55079,55079001500
3bbb1c59-4a55-4513-981b-b24b05ce5048,"Census Tract 9504, Calhoun County, South Carolina",-80.649,33.599,45,45017,45017950400
10934fbc-2367-47c9-b2c7-0dd7da430e9c,"Census Tract 9507, Monroe County, Wisconsin",-90.371,43.795,55,55081,55081950700
0ae8e178-d882-4329-92fa-da0afff13c82,"Census Tract 2012.02, Waukesha County, Wisconsin",-88.157,43.039,55,55133,55133201202
a47094cc-f83c-48d6-81ea-d17eb7ef3c45,"Census Tract 216.03, DeKalb County, Georgia",-84.314,33.837,13,13089,13089021603
2034780d-9f39-4c1c-beed-3f518b2edb4b,"Census Tract 312.08, Cobb County, Georgia",-84.486,33.865,13,13067,13067031208
a00fabb3-a3a5-4f72-a297-e3d59c934a66,"Census Tract 1203.01, Harris County, Georgia",-84.875,32.759,13,13145,13145120301
d71e3b7a-e0d2-4a56-8b70-feaed5837f57,"Census Tract 602, Twiggs County, Georgia",-83.246,32.605,13,13289,13289060200
2d681c4e-5210-4529-8a85-0806bba635d7,"Census Tract 202, Chester County, South Carolina",-81.211,34.699,45,45023,45023020200
c548a1ac-2ea2-4d3a-ad15-e4562ec78934,"Census Tract 101.02, Anderson County, South Carolina",-82.545,34.725,45,45007,45007010102
1d1e9267-67d2-47fd-b90b-19f2706871a3,"Census Tract 203.02, Aiken County, South Carolina",-81.774,33.575,45,45003,45003020302
6837e809-d0ab-4b51-a76f-a96dcba279be,"Census Tract 75, Fulton County, Georgia",-84.412,33.698,13,13121,13121007500
f6acc976-2cc0-48ce-b54c-64cd9de6927e,"Census Tract 26.09, Greenville County, South Carolina",-82.268,34.885,45,45045,45045002609
dd391c7f-bfe1-4237-b790-1cf325c48cd4,"Census Tract 24.02, Racine County, Wisconsin",-88.266,42.675,55,55101,55101002402
c9cc7111-745a-4820-8bb6-0538b6c4ad58,"Census Tract 4204.01, Washington County, Wisconsin",-88.184,43.421,55,55131,55131420401
22dd6b95-d307-453c-add3-f29a1ca98dfd,"Census Tract 9503.01, Marshall County, Mississippi",-89.667,34.745,28,28093,28093950301
f0d15d96-18bf-4a2d-9d3c-f209fd51b976,"Census Tract 9604, Marquette County, Wisconsin",-89.586,43.655,55,55077,55077960400
f1d2cd4b-d4a9-4417-bed5-1e4691369e0b,"Census Tract 1004, Trempealeau County, Wisconsin",-91.220,44.417,55,55121,55121100400
dd93c439-57e9-4c16-a9c5-82e6d3c9c962,"Census Tract 601.01, Twiggs County, Georgia",-83.472,32.808,13,13289,13289060101
9c79ea79-4534-4c9d-a927-24cb526e7c6b,"Census Tract 32, Winnebago County, Wisconsin",-88.457,44.177,55,55139,55139003200
0f9e92c2-553b-4e68-ab60-28efdc5c01c7,"Census Tract 9605, Crawford County, Wisconsin",-91.145,43.051,55,55023,55023960500
d4531cff-e844-46d9-a867-298c90618bcd,"Census Tract 212.03, Lexington County, South Carolina",-81.317,34.113,45,45063,45063021203
0222f2d8-fbef-4a3b-97c0-919138e67b9b,"Census Tract 903, Milwaukee County, Wisconsin",-88.057,43.069,55,55079,55079090300
b02251bc-bc13-4664-83c5-47db7358acea,"Census Tract 9601.01, Langlade County, Wisconsin",-89.182,45.436,55,55067,55067960101
7320dc05-cb53-4fc3-91ae-33ad248c1419,"Census Tract 30.01, Dane County, Wisconsin",-89.286,43.085,55,55025,55025003001
16b76866-ed4a-49c1-a020-70eafae61ffc,"Census Tract 9505, Worth County, Georgia",-83.939,31.551,13,13321,13321950500
02d8e88f-3c6d-4015-adc8-bbe021f24f4b,"Census Tract 206, Lamar County, Mississippi",-89.408,31.054,28,28073,28073020600
2299d867-50ce-4568-86a1-7f08bb5a595d,"Census Tract 25.06, Greenville County, South Carolina",-82.254,34.958,45,45045,45045002506
3f594dde-1564-484d-8e92-ca6823d98149,"Census Tract 57.01, Charleston County, South Carolina",-80.075,32.830,45,45019,45019005701
7cc20121-cac3-47ac-b2a6-36a13a1b939b,"Census Tract 9704.02, Columbia County, Wisconsin",-89.462,43.541,55,55021,55021970402
fce50a3c-4ed6-4182-ad3d-8dd1d50ec2c3,"Census Tract 46.10, Charleston County, South Carolina",-79.813,32.845,45,45019,45019004610
bd5ab679-aac1-4a31-bfe0-457ac845370f,"Census Tract 9504, Iowa County, Wisconsin",-90.130,42.959,55,55049,55049950400
49024cde-eff5-4caf-afd5-ba29f2f908ac,"Census Tract 9503.01, Yalobusha County, Mississippi",-89.898,33.985,28,28161,28161950301
574e09cb-b0e3-4c20-a6dc-3ac13e7e3534,"Census Tract 9601, Crawford County, Wisconsin",-90.766,43.389,55,55023,55023960100
8fd3ac19-81e0-48b7-b4e2-9368c03f272f,"Census Tract 1002, Shawano County, Wisconsin",-88.568,44.816,55,55115,55115100200
23a292a0-a349-4ace-a76d-5310863811ab,"Census Tract 217, Aiken County, South Carolina",-81.505,33.584,45,45003,45003021700
8580f477-ceab-491e-8c0c-eb5983181520,"Census Tract 207.17, Berkeley County, South Carolina",-80.091,33.016,45,45015,45015020717
3791d031-d882-4154-8226-9b239cbef80a,"Census Tract 110.01, Chippewa County, Wisconsin",-91.193,45.231,55,55017,55017011001
0dcbcfc5-bc7a-44e5-90b7-e4664f6b996e,"Census Tract 35.02, Harrison County, Mississippi",-89.340,30.499,28,28047,28047003502
b64926c0-0847-4263-9be5-80e388f06a47,"Census Tract 26.04, Greenville County, South Carolina",-82.307,34.920,45,45045,45045002604
2199741e-b4b2-473c-aee5-9e33efcc220e,"Census Tract 305.04, Columbia County, Georgia",-82.318,33.419,13,13073,13073030504
de6c4794-b8ea-4894-89c9-823a0d020d68,"Census Tract 111, Orangeburg County, South Carolina",-80.842,33.516,45,45075,45075011100
d001d2d3-d536-4cb3-983f-5f817f5e6dd4,"Census Tract 102.01, Forrest County, Mississippi",-89.360,31.348,28,28035,28035010201
ad3cbe7e-6d12-4d61-a23d-67a5043bded4,"Census Tract 108.01, Orangeburg County, South Carolina",-80.840,33.501,45,45075,45075010801
0e9575d7-b02c-47d1-aca7-867646111556,"Census Tract 1101, Bulloch County, Georgia",-81.926,32.545,13,13031,13031110100
e1e8686d-e37e-4a82-a690-d03d110fcecf,"Census Tract 9506, Bolivar County, Mississippi",-90.734,33.748,28,28011,28011950600
9c59cb8c-1afa-4f55-8bda-8be1feb3f99b,"Census Tract 505.21, Gwinnett County, Georgia",-83.987,33.955,13,13135,13135050521
ab95a4b9-ebe9-49a7-8a3f-6f4176481800,"Census Tract 4, Barron County, Wisconsin",-91.847,45.509,55,55005,55005000400
f17ed426-ebf0-4c36-abcb-7f9180bf68f9,"Census Tract 1004, Newton County, Georgia",-83.868,33.624,13,13217,13217100400
e61f297b-2a2c-466f-a36a-cf3c89272d6a,"Census Tract 29.04, Greenville County, South Carolina",-82.340,34.774,45,45045,45045002904
d15439c5-1a07-41cc-b63e-89cfde33d4c6,"Census Tract 910.06, Cherokee County, Georgia",-84.569,34.115,13,13057,13057091006
e2b404b9-ab08-474d-8336-5e417be34ddf,"Census Tract 302, Hancock County, Mississippi",-89.380,30.299,28,28045,28045030200
6b273f0a-4886-465c-b888-365c6377667c,"Census Tract 24.01, Racine County, Wisconsin",-88.276,42.682,55,55101,55101002401
bcd56b8b-9b8b-4ea8-b910-1a22d0d01db4,"Census Tract 84, Fulton County, Georgia",-84.442,33.760,13,13121,13121008400
e4aba696-03da-46e8-a306-49fc72853e2e,"Census Tract 302.35, Cobb County, Georgia",-84.665,33.926,13,13067,13067030235
a54d8485-29f3-4dcd-9419-d35c493a1bf0,"Census Tract 9502, McDuffie County, Georgia",-82.444,33.481,13,13189,13189950200
5ab28f33-0980-484b-820e-28ee31c34de4,"Census Tract 302.28, Cobb County, Georgia",-84.562,34.045,13,13067,13067030228
0d2627f6-25ff-4c2f-8c5d-161672b3355e,"Census Tract 9501, Coahoma County, Mississippi",-90.476,34.454,28,28027,28027950100
ec1e2d81-5b00-459c-abbb-4275320cac9b,"Census Tract 9603, Taylor County, Wisconsin",-90.598,45.044,55,55119,55119960300
4ac257d7-1a88-4578-9692-de111b5b6281,"Census Tract 1402.03, Fayette County, Georgia",-84.594,33.476,13,13113,13113140203
e9d9ef95-64dd-4be0-b3d1-d6bea372ca70,"Census Tract 702, Horry County, South Carolina",-79.047,33.850,45,45051,45051070200
699d7dad-110d-456b-b79f-f51aa9a86f02,"Census Tract 9701, Heard County, Georgia",-84.986,33.343,13,13149,13149970100
de812951-9ca4-418c-8e57-9283b7cf4da7,"Census Tract 15, Sumter County, South Carolina",-80.345,33.906,45,45085,45085001500
0885f821-b77f-4f53-9902-2dab1f0b720d,"Census Tract 104, Neshoba County, Mississippi",-89.117,32.772,28,28099,28099010400
cd05cd8b-8840-4820-8896-43b26a81a9b4,"Census Tract 10, Rock County, Wisconsin",-89.006,42.671,55,55105,55105001000
03dfd754-4abb-4951-a321-b3c593ffb5e1,"Census Tract 9602, Kewaunee County, Wisconsin",-87.602,44.615,55,55061,55061960200
c13936df-0bb5-48e3-a007-558b09fe4d8a,"Census Tract 25, Richland County, South Carolina",-81.002,33.998,45,45079,45079002500
9ae1d807-ed58-4910-a10e-b96fb1ae805f,"Census Tract 2, Forrest County, Mississippi",-89.302,31.323,28,28035,28035000200
32db299c-79dd-4e7a-83f9-1817406d9d73,"Census Tract 9707, Dunn County, Wisconsin",-91.957,44.883,55,55033,55033970700
689bc432-9a1b-40e2-b84a-604df83b4d07,"Census Tract 11.02, Marathon County, Wisconsin",-89.533,44.984,55,55073,55073001102
1ff960eb-f94b-41de-a7a7-0f2115058f71,"Census Tract 1.01, Whitfield County, Georgia",-84.864,34.906,13,13313,13313000101
f2841431-396c-462f-afac-3ee6f7c8db99,"Census Tract 9511.02, Warren County, Mississippi",-90.931,32.224,28,28149,28149951102
dda2e19a-1d57-4618-b0f5-c74fd6a6b14f,"Census Tract 1007, Sawyer County, Wisconsin",-91.218,45.769,55,55113,55113100700
1a74b344-a11d-4e6d-827a-ae7f99f18c0a,"Census Tract 1008, Trempealeau County, Wisconsin",-91.351,44.081,55,55121,55121100800
196fc967-5618-4db0-bff8-39fbafd11be7,"Census Tract 304.02, Oconee County, Georgia",-83.419,33.868,13,13219,13219030402
bc18931e-5a62-483e-b48a-d0d2461989dd,"Census Tract 89.04, Fulton County, Georgia",-84.445,33.823,13,13121,13121008904
493de322-920a-4aee-96fb-75896e5c0df1,"Census Tract 114.27, Fulton County, Georgia",-84.282,34.041,13,13121,13121011427
f6b59a98-ff28-4932-b3c6-f24de2dac4bd,"Census Tract 9514, Laurens County, Georgia",-82.902,32.255,13,13175,13175951400
427d6169-fa3c-418e-8d19-75cda8932a99,"Census Tract 110.01, Chippewa County, Wisconsin",-91.117,45.223,55,55017,55017011001
69547386-707b-487c-b898-c5be01bbe992,"Census Tract 9602, Lawrence County, Mississippi",-90.139,31.561,28,28077,28077960200
00c5d328-3ec8-4bad-ae0c-dac5d21cf854,"Census Tract 9503.02, Greene County, Georgia",-83.187,33.509,13,13133,13133950302
fbbcd190-45cb-4c13-bb60-eaada826fcca,"Census Tract 37.02, Winnebago County, Wisconsin",-88.501,44.160,55,55139,55139003702
537a3d49-15b8-4e30-9c7f-408913c9c031,"Census Tract 20, Clarke County, Georgia",-83.404,33.945,13,13059,13059002000
32b93335-d18c-4084-bdda-0e7e5bf8a69b,"Census Tract 9706.02, Greenwood County, South Carolina",-82.110,34.214,45,45047,45047970602
e993ae99-91cc-4453-ba59-cad822b7f03e,"Census Tract 111, Darlington County, South Carolina",-79.873,34.302,45,45031,45031011100
a7423d7d-4e09-490e-9eff-1c660903eb80,"Census Tract 220.06, Spartanburg County, South Carolina",-81.981,34.886,45,45083,45083022006
432ce772-0d82-4964-a582-f17fc1972239,"Census Tract 9602, Crawford County, Wisconsin",-90.955,43.262,55,55023,55023960200
eb865c94-5031-4018-8dfd-147355dad1b1,"Census Tract 1302.03, Forsyth County, Georgia",-84.121,34.331,13,13117,13117130203
dc26f843-6858-48d5-9d45-ffe774749ebf,"Census Tract 1002.02, Newton County, Georgia",-83.695,33.518,13,13217,13217100202
a58e05c6-fdf1-4f80-bc5d-b86bc3c0e4a1,"Census Tract 110.02, Pickens County, South Carolina",-82.697,34.788,45,45077,45077011002
5e354ec0-ca92-4173-882b-e7fcda639993,"Census Tract 109.02, Darlington County, South Carolina",-79.973,34.302,45,45031,45031010902
a6df6ec5-4a3f-497c-a38f-ac0c420b8e89,"Census Tract 9504.01, Oktibbeha County, Mississippi",-88.806,33.458,28,28105,28105950401
96e63ba8-dc30-4936-9f29-394b9974bf39,"Census Tract 111.04, Chatham County, Georgia",-80.976,32.018,13,13051,13051011104
33bb4e60-1e6b-4678-b830-15988d43077d,"Census Tract 9607.01, Portage County, Wisconsin",-89.543,44.462,55,55097,55097960701
7ebceab8-2578-4377-aea0-391106c2b6d3,"Census Tract 9503.01, Wayne County, Mississippi",-88.733,31.743,28,28153,28153950301
64ce44ed-4da6-47d5-95c9-f30dcbe1cf12,"Census Tract 5, Lowndes County, Mississippi",-88.371,33.507,28,28087,28087000500
c5c3631f-c4d9-4c70-a6ca-b797839e5e11,"Census Tract 9506, Leflore County, Mississippi",-90.210,33.524,28,28083,28083950600
e93dd16c-8fd3-4078-b062-2e46ab9e51df,"Census Tract 202.10, Rankin County, Mississippi",-89.955,32.419,28,28121,28121020210
b2c9b365-4e7c-4402-8531-9a5f57cb996e,"Census Tract 107, Neshoba County, Mississippi",-89.168,32.757,28,28099,28099010700
c19dee6d-7e7d-41ab-93e6-e36c7e97647a,"Census Tract 1, Brown County, Wisconsin",-88.021,44.528,55,55009,55009000100
82817ca9-bf0b-4ad4-890e-c8ab135d7ee4,"Census Tract 106, Coffee County, Georgia",-83.056,31.437,13,13069,13069010600
3ffeb82c-2387-4113-a7a8-c9c0f01bd389,"Census Tract 207.17, Berkeley County, South Carolina",-80.107,33.035,45,45015,45015020717
3bd79bfd-4d5f-4d03-a86d-11a39021ccbb,"Census Tract 1005.02, Newton County, Georgia",-83.918,33.613,13,13217,13217100502
f7d1d809-569e-456e-a993-6019d25cfe51,"Census Tract 9502, Amite County, Mississippi",-91.063,31.283,28,28005,28005950200
35de851f-904e-4997-8258-5cbf8d343663,"Census Tract 9709.04, Kershaw County, South Carolina",-80.791,34.170,45,45055,45055970904
82c6c4ea-01c9-4b35-80b8-09088721d17c,"Census Tract 107.02, Muscogee County, Georgia",-84.926,32.456,13,13215,13215010702
e917c0e0-5471-44a8-bea1-98181cc8ed17,"Census Tract 201, Aiken County, South Carolina",-81.490,33.695,45,45003,45003020100
5d8b8858-7d37-42c7-894c-4b0e5f02ca62,"Census Tract 107, Chippewa County, Wisconsin",-91.274,44.926,55,55017,55017010700
d9d11687-e7ab-4f45-8929-9d4de6a55965,"Census Tract 213.04, Lexington County, South Carolina",-81.411,34.006,45,45063,45063021304
398a9c5f-6f8a-4abb-8550-7fa928fdd29d,"Census Tract 5, Sumter County, South Carolina",-80.040,33.959,45,45085,45085000500
1ded20dd-cc7b-4560-9656-6f0f2e435c97,"Census Tract 9202, McCormick County, South Carolina",-82.362,33.916,45,45065,45065920200
8b5567fc-e5d1-479d-9be1-43a6329e7f67,"Census Tract 9503.02, George County, Mississippi",-88.667,30.976,28,28039,28039950302
39d929f7-f6f0-442a-9c64-c4d11d08a1a0,"Census Tract 108, Wood County, Wisconsin",-90.112,44.381,55,55141,55141010800
5cbd2957-7f5c-4404-8db0-16efd786d26c,"Census Tract 23.01, Marathon County, Wisconsin",-90.046,45.049,55,55073,55073002301
c59e5e0a-df17-4d06-b962-2ed7082dbd0e,"Census Tract 106.02, Jackson County, Georgia",-83.500,34.001,13,13157,13157010602
2e95d675-14d7-4c29-aad7-6a9337431703,"Census Tract 213, Aiken County, South Carolina",-81.722,33.560,45,45003,45003021300
2c431432-43c6-4bdd-8e1c-c7bae172db17,"Census Tract 2044, Waukesha County, Wisconsin",-88.519,43.147,55,55133,55133204400
acaec4f7-2cc6-48c3-802f-decba77f5ff1,"Census Tract 9204.01, Lee County, South Carolina",-80.432,34.146,45,45061,45061920401
ed7ae17e-dd01-4976-bb61-4b6377ca098c,"Census Tract 122, Anderson County, South Carolina",-82.677,34.417,45,45007,45007012200
a3e973e3-6aa4-4b6e-9d33-73be65e5bcc4,"Census Tract 9607, Pierce County, Wisconsin",-92.533,44.732,55,55093,55093960700
7ed791f8-0dfb-43ad-8c8d-a4cd07ba0b1c,"Census Tract 103.02, Lauderdale County, Mississippi",-88.825,32.445,28,28075,28075010302
482bac6e-c851-42ad-b6e6-cde58260681b,"Census Tract 103.09, Fulton County, Georgia",-84.662,33.618,13,13121,13121010309
a81ff357-2f02-44d8-bd6f-b863f1fd64d2,"Census Tract 305, Union County, South Carolina",-81.616,34.699,45,45087,45087030500
8f23f30a-ff07-4d31-be43-a9a0bbb6da62,"Census Tract 105.02, Dane County, Wisconsin",-89.287,43.013,55,55025,55025010502
8e724058-2c57-4e52-9fd6-f5f3122852a0,"Census Tract 904, Early County, Georgia",-84.848,31.289,13,13099,13099090400
5200313e-c049-443c-944d-8c0ce2287e65,"Census Tract 42.08, Chatham County, Georgia",-81.137,31.984,13,13051,13051004208
4cae6dca-0fff-4579-8fa1-baf57a927807,"Census Tract 41.01, Greenville County, South Carolina",-82.497,35.022,45,45045,45045004101
e1697bca-262d-4f58-82e0-13f59780beb3,"Census Tract 304, Hancock County, Mississippi",-89.482,30.249,28,28045,28045030400
a8c4895b-02be-4738-bf90-568ae91a35de,"Census Tract 102, Manitowoc County, Wisconsin",-87.804,44.278,55,55071,55071010200
79aa326b-15d0-44b6-a46c-b79ed8114d82,"Census Tract 10.01, Glynn County, Georgia",-81.426,31.070,13,13127,13127001001
5639ddcb-2c80-4ef8-afba-332dc0b5726f,"Census Tract 9601, Marquette County, Wisconsin",-89.198,43.939,55,55077,55077960100
21c546ae-376d-40ad-95fc-707e06ce5d3f,"Census Tract 9505.01, Lee County, Mississippi",-88.721,34.280,28,28081,28081950501
47aa6592-106b-4466-a944-39d10d8297b5,"Census Tract 1403.05, Fayette County, Georgia",-84.503,33.449,13,13113,13113140305
f7b20c1c-dca6-487a-9452-3cf77dcac049,"Census Tract 108.20, Dorchester County, South Carolina",-80.125,32.909,45,45035,45035010820
a66f80bf-b8bf-489b-b56d-3564c5525cd8,"Census Tract 9505, Marion County, Mississippi",-89.663,31.146,28,28091,28091950500
68f9d7df-abfb-4b49-9955-aa111e3ebca4,"Census Tract 201.01, Rankin County, Mississippi",-89.783,32.446,28,28121,28121020101
a2ce6db3-a245-4044-aedc-c53cd6f4aa4c,"Census Tract 610.05, York County, South Carolina",-80.949,35.050,45,45091,45091061005
70d29d5a-f586-4202-b5f4-e203a4ca965b,"Census Tract 1002, Juneau County, Wisconsin",-90.214,43.944,55,55057,55057100200
b2faed2c-158c-4114-a780-267a7f851596,"Census Tract 306.01, Hancock County, Mississippi",-89.366,30.532,28,28045,28045030601
bcc1e925-7e48-4281-9db6-4e48f02946d3,"Census Tract 9705, Colleton County, South Carolina",-80.681,32.918,45,45029,45029970500
4b044286-ec51-4890-ba0e-04cbf1aa4aed,"Census Tract 406.13, Clayton County, Georgia",-84.347,33.524,13,13063,13063040613
01bb6b32-69ff-42e7-8705-64099ff7d8ef,"Census Tract 604.04, Rockdale County, Georgia",-84.037,33.625,13,13247,13247060404
6bb2e8c8-f5a0-4f3b-9337-eb7f6f1307b4,"Census Tract 1603, Spalding County, Georgia",-84.242,33.283,13,13255,13255160300
001a1f52-db8c-4383-a905-6e95776d7360,"Census Tract 217.05, DeKalb County, Georgia",-84.263,33.880,13,13089,13089021705
ad374918-d086-4ee2-9ad2-347a383207c5,"Census Tract 9502, Tishomingo County, Mississippi",-88.192,34.812,28,28141,28141950200
65bbcf3d-6be7-46d5-a927-b27697507b7e,"Census Tract 9503, Marion County, Mississippi",-89.832,31.262,28,28091,28091950300
70ea0015-052f-4848-93b1-42622a992621,"Census Tract 202.06, Rankin County, Mississippi",-90.036,32.341,28,28121,28121020206
6d306581-ee92-4ced-bb00-a08e49743ec9,"Census Tract 9602, Fairfield County, South Carolina",-80.943,34.535,45,45039,45039960200
e9cbbece-6dd6-4833-a5fd-ef18daa18fe6,"Census Tract 9704, Burnett County, Wisconsin",-92.253,45.860,55,55013,55013970400
e433c487-5d0d-4522-a562-67501d1c77af,"Census Tract 9601, Thomas County, Georgia",-84.117,31.052,13,13275,13275960100
c62ada5b-bdd3-403b-93c5-40e87ba1aa2b,"Census Tract 9601, Kewaunee County, Wisconsin",-87.438,44.606,55,55061,55061960100
4a848ce3-2350-4590-a9cd-9d4e658f1f59,"Census Tract 28, Richland County, South Carolina",-81.036,33.986,45,45079,45079002800
a4beb492-6490-4076-9ed3-6b094a8aa80b,"Census Tract 703.05, Henry County, Georgia",-84.268,33.441,13,13151,13151070305
906ffd23-65b6-4558-b66d-93a2c7a60026,"Census Tract 305.04, Columbia County, Georgia",-82.320,33.412,13,13073,13073030504
119783d3-654f-49b0-93e1-b55737f8319f,"Census Tract 2035.01, Waukesha County, Wisconsin",-88.370,43.157,55,55133,55133203501
ff75ac4b-a6ae-49d1-bc29-bb685e42bbfe,"Census Tract 7, Winnebago County, Wisconsin",-88.552,44.024,55,55139,55139000700
e394e852-ec83-4f0d-9219-09fa5cefa017,"Census Tract 9504, Sumter County, Georgia",-84.383,32.141,13,13261,13261950400
637dbe70-05d1-4dc5-8aff-0bc6dda0397d,"Census Tract 118.03, Orangeburg County, South Carolina",-81.275,33.495,45,45075,45075011803
c03ae9da-3bc6-43eb-a93f-bd1c38177738,"Census Tract 67, Milwaukee County, Wisconsin",-87.923,43.077,55,55079,55079006700
03ec2ba0-e044-43d3-9ac9-7a0c6dfe1d9c,"Census Tract 103.03, Fulton County, Georgia",-84.542,33.730,13,13121,13121010303
e3dae1ab-78dd-4b79-a4bf-a0fde68107c4,"Census Tract 9714, Oneida County, Wisconsin",-89.414,45.634,55,55085,55085971400
861eae55-3144-4028-a9ba-5ef758bda8a0,"Census Tract 212, Brown County, Wisconsin",-88.011,44.467,55,55009,55009021200
30d9955a-1713-48f6-ac38-d90645e5e2f3,"Census Tract 1007, Waupaca County, Wisconsin",-88.935,44.321,55,55135,55135100700
e91c5c3d-9793-4fa2-9fcb-8d6c2ac5cb16,"Census Tract 28.20, Greenville County, South Carolina",-82.228,34.855,45,45045,45045002820
319b8ba5-faf5-403d-9df9-fd74081306ab,"Census Tract 9608, Marinette County, Wisconsin",-88.008,45.233,55,55075,55075960800
273fe7b1-b89d-4e49-a0b1-e4f56c89a7e7,"Census Tract 9601.02, Bamberg County, South Carolina",-81.140,33.325,45,45009,45009960102
b1e4e078-19df-45fd-815a-fadb93bf6b41,"Census Tract 126, Dane County, Wisconsin",-89.535,42.859,55,55025,55025012600
cd38c43d-a9cb-44d1-9107-ec81dbe3dfdd,"Census Tract 220.10, DeKalb County, Georgia",-84.238,33.811,13,13089,13089022010
69c50cc3-722f-4eee-ac6f-0cf9c2d21f7e,"Census Tract 109.01, Dane County, Wisconsin",-89.551,43.074,55,55025,55025010901
2399e3b4-dd04-4b52-a150-495e051ed651,"Census Tract 504.30, Gwinnett County, Georgia",-84.096,33.828,13,13135,13135050430
8d9a4281-c433-4186-b98e-68563c3d8e58,"Census Tract 115.01, Anderson County, South Carolina",-82.443,34.473,45,45007,45007011501
c42d90f6-55c2-4cc4-9a7b-13b81dcd4f8a,"Census Tract 106.02, Dougherty County, Georgia",-84.169,31.515,13,13095,13095010602
ff4a2425-a0fe-4bb5-8c8b-56370edb3939,"Census Tract 9502.01, Itawamba County, Mississippi",-88.510,34.363,28,28057,28057950201
60eeab61-1f12-41a7-85a7-a256baff3d6a,"Census Tract 9703.01, Cherokee County, South Carolina",-81.657,35.089,45,45021,45021970301
0de1c0d8-f665-4d8f-a196-59713c96b74b,"Census Tract 116.23, Fulton County, Georgia",-84.214,34.060,13,13121,13121011623
cbe2d423-b994-403e-b35a-2c4272afa034,"Census Tract 4201.03, Washington County, Wisconsin",-88.183,43.392,55,55131,55131420103
1090c7d5-3e30-41ac-87a0-2e6cbb095f24,"Census Tract 9604, Saluda County, South Carolina",-81.662,33.845,45,45081,45081960400
3c031b7a-b2f9-4f21-8a60-b81302515c0b,"Census Tract 19.01, Dane County, Wisconsin",-89.357,43.086,55,55025,55025001901
e7ed0bb9-53b3-4e69-bd8e-2ffe8e9af769,"Census Tract 20, Marathon County, Wisconsin",-90.076,44.804,55,55073,55073002000
